t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
9.940880e-01,2.277877e-01,5.164783e-02,1.887104e+00,8.871234e-02,-2.115729e-01,-1.277653e-02,9.732440e-01,-2.754767e+00,1.314880e-01,-3.158153e+00,2.424627e-02,-5.499593e-01,-4.051206e-01,-5.259972e+00,1.609259e-01,1.754509e+00,1.621298e-01,-1.250873e+00,-2.618249e-01,2.815067e+00,2.675018e+00,2.219317e+00,2.452565e+00,0.0,0.0,0.0,0.0,0.0,0.0,
9.950861e-01,2.250361e-01,5.177913e-02,1.883953e+00,8.890821e-02,-2.113018e-01,-1.283188e-02,9.732842e-01,-2.760016e+00,1.316483e-01,-3.156397e+00,2.440836e-02,-5.512053e-01,-4.053817e-01,-5.257852e+00,1.601121e-01,1.766579e+00,1.627836e-01,-1.244917e+00,-2.612428e-01,2.816100e+00,2.677115e+00,2.222160e+00,2.454671e+00,0.0,0.0,0.0,0.0,0.0,0.0,
9.960842e-01,2.222792e-01,5.191060e-02,1.880803e+00,8.910420e-02,-2.110301e-01,-1.288723e-02,9.733245e-01,-2.765263e+00,1.318077e-01,-3.154629e+00,2.457110e-02,-5.524453e-01,-4.056422e-01,-5.255707e+00,1.592932e-01,1.778656e+00,1.634388e-01,-1.238960e+00,-2.606607e-01,2.817133e+00,2.679211e+00,2.225004e+00,2.456776e+00,0.0,0.0,0.0,0.0,0.0,0.0,
9.970823e-01,2.195170e-01,5.204222e-02,1.877655e+00,8.930032e-02,-2.107578e-01,-1.294258e-02,9.733648e-01,-2.770508e+00,1.319664e-01,-3.152848e+00,2.473450e-02,-5.536794e-01,-4.059021e-01,-5.253536e+00,1.584692e-01,1.790740e+00,1.640953e-01,-1.233003e+00,-2.600786e-01,2.818167e+00,2.681308e+00,2.227847e+00,2.458882e+00,0.0,0.0,0.0,0.0,0.0,0.0,
9.980803e-01,2.167496e-01,5.217400e-02,1.874509e+00,8.949656e-02,-2.104849e-01,-1.299793e-02,9.734051e-01,-2.775750e+00,1.321242e-01,-3.151056e+00,2.489855e-02,-5.549076e-01,-4.061614e-01,-5.251339e+00,1.576399e-01,1.802832e+00,1.647533e-01,-1.227047e+00,-2.594965e-01,2.819200e+00,2.683405e+00,2.230691e+00,2.460988e+00,0.0,0.0,0.0,0.0,0.0,0.0,
9.990784e-01,2.139770e-01,5.230593e-02,1.871365e+00,8.969293e-02,-2.102113e-01,-1.305328e-02,9.734454e-01,-2.780991e+00,1.322812e-01,-3.149252e+00,2.506326e-02,-5.561298e-01,-4.064202e-01,-5.249117e+00,1.568056e-01,1.814932e+00,1.654126e-01,-1.221091e+00,-2.589145e-01,2.820233e+00,2.685502e+00,2.233534e+00,2.463093e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.000076e+00,2.111992e-01,5.243802e-02,1.868222e+00,8.988942e-02,-2.099371e-01,-1.310863e-02,9.734857e-01,-2.786229e+00,1.324374e-01,-3.147435e+00,2.522863e-02,-5.573461e-01,-4.066784e-01,-5.246869e+00,1.559661e-01,1.827039e+00,1.660734e-01,-1.215135e+00,-2.583324e-01,2.821266e+00,2.687599e+00,2.236378e+00,2.465199e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.001075e+00,2.084162e-01,5.257027e-02,1.865082e+00,9.008603e-02,-2.096623e-01,-1.316398e-02,9.735260e-01,-2.791465e+00,1.325927e-01,-3.145606e+00,2.539466e-02,-5.585564e-01,-4.069360e-01,-5.244595e+00,1.551214e-01,1.839153e+00,1.667356e-01,-1.209180e+00,-2.577503e-01,2.822299e+00,2.689696e+00,2.239221e+00,2.467305e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.002073e+00,2.056279e-01,5.270267e-02,1.861943e+00,9.028277e-02,-2.093869e-01,-1.321933e-02,9.735663e-01,-2.796698e+00,1.327471e-01,-3.143766e+00,2.556135e-02,-5.597608e-01,-4.071930e-01,-5.242296e+00,1.542716e-01,1.851274e+00,1.673991e-01,-1.203224e+00,-2.571682e-01,2.823333e+00,2.691793e+00,2.242065e+00,2.469410e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.003071e+00,2.028344e-01,5.283523e-02,1.858806e+00,9.047964e-02,-2.091108e-01,-1.327468e-02,9.736066e-01,-2.801929e+00,1.329008e-01,-3.141913e+00,2.572871e-02,-5.609592e-01,-4.074494e-01,-5.239971e+00,1.534167e-01,1.863402e+00,1.680641e-01,-1.197269e+00,-2.565861e-01,2.824366e+00,2.693890e+00,2.244908e+00,2.471516e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.004069e+00,2.000356e-01,5.296794e-02,1.855671e+00,9.067662e-02,-2.088342e-01,-1.333003e-02,9.736469e-01,-2.807158e+00,1.330535e-01,-3.140048e+00,2.589673e-02,-5.621517e-01,-4.077053e-01,-5.237621e+00,1.525566e-01,1.875538e+00,1.687306e-01,-1.191314e+00,-2.560040e-01,2.825399e+00,2.695987e+00,2.247751e+00,2.473622e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.005067e+00,1.972317e-01,5.310080e-02,1.852538e+00,9.087373e-02,-2.085569e-01,-1.338537e-02,9.736872e-01,-2.812385e+00,1.332054e-01,-3.138171e+00,2.606541e-02,-5.633383e-01,-4.079605e-01,-5.235245e+00,1.516913e-01,1.887681e+00,1.693984e-01,-1.185360e+00,-2.554219e-01,2.826432e+00,2.698083e+00,2.250595e+00,2.475727e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.006065e+00,1.944225e-01,5.323381e-02,1.849406e+00,9.107096e-02,-2.082790e-01,-1.344071e-02,9.737275e-01,-2.817609e+00,1.333565e-01,-3.136282e+00,2.623476e-02,-5.645189e-01,-4.082152e-01,-5.232844e+00,1.508209e-01,1.899830e+00,1.700677e-01,-1.179405e+00,-2.548398e-01,2.827466e+00,2.700180e+00,2.253438e+00,2.477833e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.007063e+00,1.916082e-01,5.336698e-02,1.846277e+00,9.126832e-02,-2.080005e-01,-1.349605e-02,9.737678e-01,-2.822831e+00,1.335066e-01,-3.134381e+00,2.640478e-02,-5.656936e-01,-4.084693e-01,-5.230417e+00,1.499453e-01,1.911987e+00,1.707384e-01,-1.173451e+00,-2.542577e-01,2.828499e+00,2.702277e+00,2.256282e+00,2.479939e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.008061e+00,1.887886e-01,5.350029e-02,1.843149e+00,9.146579e-02,-2.077214e-01,-1.355138e-02,9.738081e-01,-2.828050e+00,1.336559e-01,-3.132467e+00,2.657547e-02,-5.668623e-01,-4.087229e-01,-5.227965e+00,1.490646e-01,1.924151e+00,1.714106e-01,-1.167497e+00,-2.536756e-01,2.829532e+00,2.704374e+00,2.259125e+00,2.482044e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.009059e+00,1.859638e-01,5.363375e-02,1.840024e+00,9.166339e-02,-2.074417e-01,-1.360670e-02,9.738484e-01,-2.833267e+00,1.338043e-01,-3.130542e+00,2.674683e-02,-5.680251e-01,-4.089758e-01,-5.225487e+00,1.481787e-01,1.936321e+00,1.720842e-01,-1.161543e+00,-2.530936e-01,2.830565e+00,2.706471e+00,2.261969e+00,2.484150e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.010057e+00,1.831338e-01,5.376736e-02,1.836900e+00,9.186111e-02,-2.071614e-01,-1.366202e-02,9.738886e-01,-2.838482e+00,1.339519e-01,-3.128604e+00,2.691887e-02,-5.691819e-01,-4.092282e-01,-5.222984e+00,1.472877e-01,1.948498e+00,1.727593e-01,-1.155590e+00,-2.525115e-01,2.831598e+00,2.708568e+00,2.264812e+00,2.486256e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.011055e+00,1.802986e-01,5.390111e-02,1.833778e+00,9.205895e-02,-2.068805e-01,-1.371734e-02,9.739289e-01,-2.843693e+00,1.340985e-01,-3.126654e+00,2.709158e-02,-5.703328e-01,-4.094800e-01,-5.220456e+00,1.463915e-01,1.960682e+00,1.734358e-01,-1.149637e+00,-2.519294e-01,2.832632e+00,2.710665e+00,2.267656e+00,2.488361e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.012053e+00,1.774582e-01,5.403502e-02,1.830658e+00,9.225691e-02,-2.065990e-01,-1.377264e-02,9.739691e-01,-2.848903e+00,1.342442e-01,-3.124692e+00,2.726496e-02,-5.714777e-01,-4.097312e-01,-5.217902e+00,1.454902e-01,1.972873e+00,1.741137e-01,-1.143683e+00,-2.513473e-01,2.833665e+00,2.712762e+00,2.270499e+00,2.490467e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.013052e+00,1.746126e-01,5.416906e-02,1.827540e+00,9.245499e-02,-2.063169e-01,-1.382794e-02,9.740093e-01,-2.854110e+00,1.343891e-01,-3.122718e+00,2.743902e-02,-5.726168e-01,-4.099818e-01,-5.215323e+00,1.445837e-01,1.985071e+00,1.747932e-01,-1.137731e+00,-2.507652e-01,2.834698e+00,2.714859e+00,2.273343e+00,2.492573e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.014050e+00,1.717618e-01,5.430325e-02,1.824424e+00,9.265320e-02,-2.060342e-01,-1.388323e-02,9.740496e-01,-2.859314e+00,1.345330e-01,-3.120732e+00,2.761377e-02,-5.737498e-01,-4.102318e-01,-5.212718e+00,1.436721e-01,1.997275e+00,1.754741e-01,-1.131778e+00,-2.501831e-01,2.835731e+00,2.716955e+00,2.276186e+00,2.494678e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.015048e+00,1.689058e-01,5.443759e-02,1.821310e+00,9.285152e-02,-2.057509e-01,-1.393852e-02,9.740898e-01,-2.864516e+00,1.346760e-01,-3.118733e+00,2.778919e-02,-5.748770e-01,-4.104813e-01,-5.210089e+00,1.427553e-01,2.009486e+00,1.761564e-01,-1.125826e+00,-2.496010e-01,2.836764e+00,2.719052e+00,2.279030e+00,2.496784e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.016046e+00,1.660446e-01,5.457206e-02,1.818199e+00,9.304996e-02,-2.054671e-01,-1.399379e-02,9.741299e-01,-2.869714e+00,1.348181e-01,-3.116723e+00,2.796529e-02,-5.759982e-01,-4.107302e-01,-5.207434e+00,1.418334e-01,2.021703e+00,1.768403e-01,-1.119874e+00,-2.490189e-01,2.837798e+00,2.721149e+00,2.281873e+00,2.498890e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.017044e+00,1.631783e-01,5.470668e-02,1.815089e+00,9.324852e-02,-2.051827e-01,-1.404905e-02,9.741701e-01,-2.874911e+00,1.349593e-01,-3.114700e+00,2.814207e-02,-5.771134e-01,-4.109785e-01,-5.204754e+00,1.409063e-01,2.033927e+00,1.775256e-01,-1.113922e+00,-2.484368e-01,2.838831e+00,2.723246e+00,2.284717e+00,2.500995e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.018042e+00,1.603067e-01,5.484144e-02,1.811981e+00,9.344721e-02,-2.048977e-01,-1.410430e-02,9.742103e-01,-2.880104e+00,1.350995e-01,-3.112665e+00,2.831955e-02,-5.782227e-01,-4.112262e-01,-5.202049e+00,1.399741e-01,2.046157e+00,1.782124e-01,-1.107970e+00,-2.478548e-01,2.839864e+00,2.725343e+00,2.287560e+00,2.503101e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.019040e+00,1.574300e-01,5.497634e-02,1.808875e+00,9.364601e-02,-2.046121e-01,-1.415954e-02,9.742504e-01,-2.885295e+00,1.352389e-01,-3.110617e+00,2.849770e-02,-5.793261e-01,-4.114733e-01,-5.199318e+00,1.390367e-01,2.058393e+00,1.789007e-01,-1.102019e+00,-2.472727e-01,2.840897e+00,2.727440e+00,2.290403e+00,2.505207e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.020038e+00,1.545481e-01,5.511138e-02,1.805771e+00,9.384492e-02,-2.043260e-01,-1.421477e-02,9.742905e-01,-2.890484e+00,1.353772e-01,-3.108558e+00,2.867655e-02,-5.804235e-01,-4.117199e-01,-5.196563e+00,1.380942e-01,2.070636e+00,1.795905e-01,-1.096068e+00,-2.466906e-01,2.841930e+00,2.729537e+00,2.293247e+00,2.507312e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.021036e+00,1.516610e-01,5.524655e-02,1.802669e+00,9.404396e-02,-2.040393e-01,-1.426999e-02,9.743306e-01,-2.895669e+00,1.355147e-01,-3.106486e+00,2.885608e-02,-5.815150e-01,-4.119659e-01,-5.193782e+00,1.371465e-01,2.082886e+00,1.802818e-01,-1.090117e+00,-2.461085e-01,2.842964e+00,2.731634e+00,2.296090e+00,2.509418e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.022034e+00,1.487687e-01,5.538186e-02,1.799570e+00,9.424312e-02,-2.037520e-01,-1.432519e-02,9.743706e-01,-2.900852e+00,1.356512e-01,-3.104402e+00,2.903630e-02,-5.826005e-01,-4.122113e-01,-5.190976e+00,1.361937e-01,2.095141e+00,1.809745e-01,-1.084166e+00,-2.455264e-01,2.843997e+00,2.733731e+00,2.298934e+00,2.511523e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.023032e+00,1.458713e-01,5.551731e-02,1.796472e+00,9.444239e-02,-2.034642e-01,-1.438038e-02,9.744107e-01,-2.906031e+00,1.357867e-01,-3.102306e+00,2.921722e-02,-5.836802e-01,-4.124561e-01,-5.188145e+00,1.352358e-01,2.107403e+00,1.816688e-01,-1.078215e+00,-2.449443e-01,2.845030e+00,2.735827e+00,2.301777e+00,2.513629e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.024030e+00,1.429687e-01,5.565289e-02,1.793377e+00,9.464178e-02,-2.031758e-01,-1.443555e-02,9.744507e-01,-2.911208e+00,1.359213e-01,-3.100197e+00,2.939883e-02,-5.847538e-01,-4.127003e-01,-5.185290e+00,1.342727e-01,2.119670e+00,1.823646e-01,-1.072265e+00,-2.443622e-01,2.846063e+00,2.737924e+00,2.304621e+00,2.515735e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.025029e+00,1.400609e-01,5.578861e-02,1.790283e+00,9.484129e-02,-2.028868e-01,-1.449071e-02,9.744907e-01,-2.916383e+00,1.360549e-01,-3.098077e+00,2.958113e-02,-5.858216e-01,-4.129439e-01,-5.182409e+00,1.333045e-01,2.131944e+00,1.830619e-01,-1.066315e+00,-2.437801e-01,2.847096e+00,2.740021e+00,2.307464e+00,2.517840e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.026027e+00,1.371480e-01,5.592446e-02,1.787192e+00,9.504091e-02,-2.025973e-01,-1.454586e-02,9.745306e-01,-2.921554e+00,1.361875e-01,-3.095944e+00,2.976413e-02,-5.868833e-01,-4.131870e-01,-5.179503e+00,1.323312e-01,2.144224e+00,1.837607e-01,-1.060365e+00,-2.431980e-01,2.848130e+00,2.742118e+00,2.310308e+00,2.519946e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.027025e+00,1.342299e-01,5.606044e-02,1.784103e+00,9.524066e-02,-2.023072e-01,-1.460099e-02,9.745706e-01,-2.926722e+00,1.363192e-01,-3.093799e+00,2.994783e-02,-5.879392e-01,-4.134295e-01,-5.176572e+00,1.313527e-01,2.156510e+00,1.844611e-01,-1.054416e+00,-2.426159e-01,2.849163e+00,2.744215e+00,2.313151e+00,2.522052e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.028023e+00,1.313066e-01,5.619655e-02,1.781016e+00,9.544052e-02,-2.020166e-01,-1.465610e-02,9.746105e-01,-2.931888e+00,1.364499e-01,-3.091641e+00,3.013223e-02,-5.889891e-01,-4.136714e-01,-5.173617e+00,1.303691e-01,2.168802e+00,1.851630e-01,-1.048467e+00,-2.420339e-01,2.850196e+00,2.746312e+00,2.315995e+00,2.524157e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.029021e+00,1.283782e-01,5.633279e-02,1.777931e+00,9.564049e-02,-2.017255e-01,-1.471119e-02,9.746504e-01,-2.937050e+00,1.365796e-01,-3.089471e+00,3.031733e-02,-5.900331e-01,-4.139127e-01,-5.170636e+00,1.293804e-01,2.181099e+00,1.858663e-01,-1.042518e+00,-2.414518e-01,2.851229e+00,2.748409e+00,2.318838e+00,2.526263e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.030019e+00,1.254447e-01,5.646916e-02,1.774849e+00,9.584058e-02,-2.014338e-01,-1.476627e-02,9.746902e-01,-2.942210e+00,1.367083e-01,-3.087289e+00,3.050313e-02,-5.910711e-01,-4.141535e-01,-5.167631e+00,1.283865e-01,2.193403e+00,1.865713e-01,-1.036569e+00,-2.408697e-01,2.852263e+00,2.750506e+00,2.321682e+00,2.528369e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.031017e+00,1.225059e-01,5.660566e-02,1.771768e+00,9.604079e-02,-2.011415e-01,-1.482133e-02,9.747300e-01,-2.947366e+00,1.368360e-01,-3.085095e+00,3.068964e-02,-5.921033e-01,-4.143937e-01,-5.164601e+00,1.273876e-01,2.205712e+00,1.872777e-01,-1.030620e+00,-2.402876e-01,2.853296e+00,2.752602e+00,2.324525e+00,2.530474e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.032015e+00,1.195621e-01,5.674229e-02,1.768690e+00,9.624111e-02,-2.008487e-01,-1.487636e-02,9.747698e-01,-2.952519e+00,1.369628e-01,-3.082888e+00,3.087685e-02,-5.931294e-01,-4.146332e-01,-5.161546e+00,1.263835e-01,2.218027e+00,1.879857e-01,-1.024672e+00,-2.397055e-01,2.854329e+00,2.754699e+00,2.327369e+00,2.532580e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.033013e+00,1.166131e-01,5.687904e-02,1.765614e+00,9.644154e-02,-2.005554e-01,-1.493138e-02,9.748095e-01,-2.957670e+00,1.370885e-01,-3.080670e+00,3.106477e-02,-5.941496e-01,-4.148722e-01,-5.158466e+00,1.253743e-01,2.230348e+00,1.886953e-01,-1.018724e+00,-2.391234e-01,2.855362e+00,2.756796e+00,2.330212e+00,2.534686e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.034011e+00,1.136590e-01,5.701592e-02,1.762540e+00,9.664209e-02,-2.002616e-01,-1.498638e-02,9.748492e-01,-2.962817e+00,1.372132e-01,-3.078438e+00,3.125340e-02,-5.951639e-01,-4.151107e-01,-5.155362e+00,1.243600e-01,2.242674e+00,1.894064e-01,-1.012776e+00,-2.385413e-01,2.856395e+00,2.758893e+00,2.333055e+00,2.536791e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.035009e+00,1.106997e-01,5.715292e-02,1.759468e+00,9.684276e-02,-1.999672e-01,-1.504135e-02,9.748889e-01,-2.967961e+00,1.373369e-01,-3.076195e+00,3.144274e-02,-5.961723e-01,-4.153485e-01,-5.152233e+00,1.233406e-01,2.255006e+00,1.901190e-01,-1.006829e+00,-2.379592e-01,2.857429e+00,2.760990e+00,2.335899e+00,2.538897e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.036007e+00,1.077353e-01,5.729004e-02,1.756399e+00,9.704354e-02,-1.996723e-01,-1.509631e-02,9.749285e-01,-2.973102e+00,1.374596e-01,-3.073939e+00,3.163279e-02,-5.971747e-01,-4.155858e-01,-5.149079e+00,1.223161e-01,2.267343e+00,1.908332e-01,-1.000881e+00,-2.373771e-01,2.858462e+00,2.763087e+00,2.338742e+00,2.541003e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.037005e+00,1.047658e-01,5.742729e-02,1.753332e+00,9.724443e-02,-1.993769e-01,-1.515124e-02,9.749681e-01,-2.978240e+00,1.375812e-01,-3.071671e+00,3.182356e-02,-5.981712e-01,-4.158224e-01,-5.145901e+00,1.212865e-01,2.279686e+00,1.915490e-01,-9.949343e-01,-2.367950e-01,2.859495e+00,2.765184e+00,2.341586e+00,2.543108e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.038004e+00,1.017911e-01,5.756466e-02,1.750267e+00,9.744544e-02,-1.990809e-01,-1.520615e-02,9.750077e-01,-2.983375e+00,1.377018e-01,-3.069390e+00,3.201504e-02,-5.991618e-01,-4.160585e-01,-5.142698e+00,1.202519e-01,2.292034e+00,1.922663e-01,-9.889874e-01,-2.362130e-01,2.860528e+00,2.767281e+00,2.344429e+00,2.545214e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.039002e+00,9.881132e-02,5.770214e-02,1.747205e+00,9.764656e-02,-1.987845e-01,-1.526103e-02,9.750472e-01,-2.988506e+00,1.378214e-01,-3.067098e+00,3.220723e-02,-6.001464e-01,-4.162941e-01,-5.139470e+00,1.192121e-01,2.304388e+00,1.929852e-01,-9.830409e-01,-2.356309e-01,2.861561e+00,2.769378e+00,2.347273e+00,2.547320e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.040000e+00,9.582642e-02,5.783975e-02,1.744144e+00,9.784780e-02,-1.984875e-01,-1.531589e-02,9.750866e-01,-2.993635e+00,1.379400e-01,-3.064793e+00,3.240015e-02,-6.011251e-01,-4.165290e-01,-5.136218e+00,1.181672e-01,2.316747e+00,1.937057e-01,-9.770945e-01,-2.350488e-01,2.862595e+00,2.771474e+00,2.350116e+00,2.549425e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.040998e+00,9.283640e-02,5.797747e-02,1.741086e+00,9.804914e-02,-1.981900e-01,-1.537072e-02,9.751261e-01,-2.998760e+00,1.380575e-01,-3.062475e+00,3.259378e-02,-6.020978e-01,-4.167634e-01,-5.132942e+00,1.171173e-01,2.329111e+00,1.944277e-01,-9.711484e-01,-2.344667e-01,2.863628e+00,2.773571e+00,2.352960e+00,2.551531e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.041996e+00,8.984127e-02,5.811531e-02,1.738031e+00,9.825060e-02,-1.978920e-01,-1.542553e-02,9.751654e-01,-3.003881e+00,1.381739e-01,-3.060145e+00,3.278814e-02,-6.030646e-01,-4.169971e-01,-5.129641e+00,1.160623e-01,2.341481e+00,1.951514e-01,-9.652026e-01,-2.338846e-01,2.864661e+00,2.775668e+00,2.355803e+00,2.553637e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.042994e+00,8.684103e-02,5.825327e-02,1.734977e+00,9.845217e-02,-1.975935e-01,-1.548032e-02,9.752048e-01,-3.009000e+00,1.382893e-01,-3.057803e+00,3.298321e-02,-6.040255e-01,-4.172303e-01,-5.126315e+00,1.150022e-01,2.353855e+00,1.958766e-01,-9.592570e-01,-2.333025e-01,2.865694e+00,2.777765e+00,2.358647e+00,2.555742e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.043992e+00,8.383568e-02,5.839134e-02,1.731927e+00,9.865386e-02,-1.972945e-01,-1.553507e-02,9.752441e-01,-3.014115e+00,1.384037e-01,-3.055449e+00,3.317902e-02,-6.049804e-01,-4.174629e-01,-5.122966e+00,1.139370e-01,2.366235e+00,1.966034e-01,-9.533117e-01,-2.327204e-01,2.866727e+00,2.779862e+00,2.361490e+00,2.557848e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.044990e+00,8.082522e-02,5.852953e-02,1.728878e+00,9.885565e-02,-1.969950e-01,-1.558980e-02,9.752833e-01,-3.019227e+00,1.385170e-01,-3.053082e+00,3.337555e-02,-6.059294e-01,-4.176950e-01,-5.119591e+00,1.128668e-01,2.378620e+00,1.973317e-01,-9.473666e-01,-2.321383e-01,2.867761e+00,2.781959e+00,2.364334e+00,2.559954e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.045988e+00,7.780967e-02,5.866783e-02,1.725832e+00,9.905756e-02,-1.966949e-01,-1.564450e-02,9.753225e-01,-3.024335e+00,1.386292e-01,-3.050703e+00,3.357280e-02,-6.068725e-01,-4.179264e-01,-5.116193e+00,1.117916e-01,2.391009e+00,1.980617e-01,-9.414218e-01,-2.315562e-01,2.868794e+00,2.784056e+00,2.367177e+00,2.562059e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.046986e+00,7.478901e-02,5.880623e-02,1.722788e+00,9.925958e-02,-1.963944e-01,-1.569917e-02,9.753616e-01,-3.029440e+00,1.387403e-01,-3.048311e+00,3.377079e-02,-6.078097e-01,-4.181573e-01,-5.112770e+00,1.107113e-01,2.403404e+00,1.987933e-01,-9.354772e-01,-2.309741e-01,2.869827e+00,2.786153e+00,2.370021e+00,2.564165e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.047984e+00,7.176327e-02,5.894475e-02,1.719746e+00,9.946171e-02,-1.960934e-01,-1.575381e-02,9.754007e-01,-3.034541e+00,1.388503e-01,-3.045907e+00,3.396950e-02,-6.087409e-01,-4.183876e-01,-5.109323e+00,1.096259e-01,2.415804e+00,1.995265e-01,-9.295328e-01,-2.303921e-01,2.870860e+00,2.788250e+00,2.372864e+00,2.566271e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.048982e+00,6.873243e-02,5.908338e-02,1.716707e+00,9.966395e-02,-1.957919e-01,-1.580842e-02,9.754398e-01,-3.039639e+00,1.389593e-01,-3.043491e+00,3.416895e-02,-6.096662e-01,-4.186173e-01,-5.105852e+00,1.085355e-01,2.428208e+00,2.002613e-01,-9.235888e-01,-2.298100e-01,2.871894e+00,2.790346e+00,2.375707e+00,2.568376e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.049981e+00,6.569651e-02,5.922212e-02,1.713671e+00,9.986630e-02,-1.954900e-01,-1.586300e-02,9.754787e-01,-3.044734e+00,1.390672e-01,-3.041062e+00,3.436914e-02,-6.105855e-01,-4.188464e-01,-5.102356e+00,1.074401e-01,2.440618e+00,2.009977e-01,-9.176449e-01,-2.292279e-01,2.872927e+00,2.792443e+00,2.378551e+00,2.570482e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.050979e+00,6.265550e-02,5.936097e-02,1.710636e+00,1.000688e-01,-1.951875e-01,-1.591754e-02,9.755177e-01,-3.049825e+00,1.391739e-01,-3.038621e+00,3.457006e-02,-6.114989e-01,-4.190750e-01,-5.098836e+00,1.063397e-01,2.453032e+00,2.017357e-01,-9.117013e-01,-2.286458e-01,2.873960e+00,2.794540e+00,2.381394e+00,2.572588e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.051977e+00,5.960941e-02,5.949992e-02,1.707605e+00,1.002713e-01,-1.948845e-01,-1.597206e-02,9.755565e-01,-3.054913e+00,1.392796e-01,-3.036168e+00,3.477171e-02,-6.124064e-01,-4.193029e-01,-5.095293e+00,1.052342e-01,2.465451e+00,2.024753e-01,-9.057580e-01,-2.280637e-01,2.874993e+00,2.796637e+00,2.384238e+00,2.574693e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.052975e+00,5.655825e-02,5.963897e-02,1.704575e+00,1.004740e-01,-1.945811e-01,-1.602654e-02,9.755954e-01,-3.059997e+00,1.393842e-01,-3.033702e+00,3.497411e-02,-6.133079e-01,-4.195303e-01,-5.091725e+00,1.041237e-01,2.477874e+00,2.032165e-01,-8.998150e-01,-2.274816e-01,2.876026e+00,2.798734e+00,2.387081e+00,2.576799e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.053973e+00,5.350202e-02,5.977813e-02,1.701549e+00,1.006768e-01,-1.942772e-01,-1.608099e-02,9.756341e-01,-3.065077e+00,1.394877e-01,-3.031223e+00,3.517724e-02,-6.142036e-01,-4.197571e-01,-5.088133e+00,1.030083e-01,2.490302e+00,2.039594e-01,-8.938721e-01,-2.268995e-01,2.877060e+00,2.800831e+00,2.389925e+00,2.578905e+00,0.0,0.0,0.0,0.0,0.0,0.0,
