t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
2.440252e+00,-9.934072e-01,3.027265e-01,4.062206e+00,1.792884e-01,-6.480779e-02,-2.763046e-02,9.812707e-01,-3.421972e+00,-7.408459e-01,-1.324333e+00,5.169265e-01,-3.359937e-01,-3.122845e-01,-1.804716e+00,-4.079151e-01,3.226643e+00,9.513746e-01,-1.264778e+00,7.751873e-03,2.636916e+00,2.616541e+00,2.475454e+00,2.802227e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.441243e+00,-9.968010e-01,3.019917e-01,4.060894e+00,1.794523e-01,-6.459381e-02,-2.741873e-02,9.812608e-01,-3.423759e+00,-7.412485e-01,-1.321129e+00,5.178752e-01,-3.372521e-01,-3.122772e-01,-1.799796e+00,-4.035068e-01,3.238593e+00,9.641817e-01,-1.275187e+00,6.778555e-03,2.639667e+00,2.619720e+00,2.475152e+00,2.805417e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.442235e+00,-1.000197e+00,3.012566e-01,4.059586e+00,1.796162e-01,-6.437913e-02,-2.720665e-02,9.812508e-01,-3.425542e+00,-7.416468e-01,-1.317913e+00,5.188365e-01,-3.385208e-01,-3.122709e-01,-1.794843e+00,-3.990867e-01,3.250544e+00,9.769863e-01,-1.285600e+00,5.805236e-03,2.642418e+00,2.622899e+00,2.474850e+00,2.808607e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.443226e+00,-1.003594e+00,3.005210e-01,4.058280e+00,1.797801e-01,-6.416373e-02,-2.699420e-02,9.812408e-01,-3.427319e+00,-7.420407e-01,-1.314685e+00,5.198106e-01,-3.397999e-01,-3.122655e-01,-1.789857e+00,-3.946546e-01,3.262494e+00,9.897887e-01,-1.296015e+00,4.831918e-03,2.645169e+00,2.626078e+00,2.474548e+00,2.811798e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.444218e+00,-1.006993e+00,2.997851e-01,4.056978e+00,1.799440e-01,-6.394761e-02,-2.678139e-02,9.812307e-01,-3.429092e+00,-7.424302e-01,-1.311445e+00,5.207973e-01,-3.410893e-01,-3.122612e-01,-1.784839e+00,-3.902104e-01,3.274444e+00,1.002589e+00,-1.306433e+00,3.858599e-03,2.647920e+00,2.629257e+00,2.474246e+00,2.814988e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.445210e+00,-1.010394e+00,2.990487e-01,4.055679e+00,1.801079e-01,-6.373076e-02,-2.656820e-02,9.812205e-01,-3.430860e+00,-7.428153e-01,-1.308193e+00,5.217967e-01,-3.423890e-01,-3.122577e-01,-1.779787e+00,-3.857540e-01,3.286394e+00,1.015386e+00,-1.316855e+00,2.885281e-03,2.650671e+00,2.632436e+00,2.473944e+00,2.818178e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.446201e+00,-1.013797e+00,2.983120e-01,4.054383e+00,1.802718e-01,-6.351318e-02,-2.635465e-02,9.812103e-01,-3.432622e+00,-7.431959e-01,-1.304929e+00,5.228088e-01,-3.436991e-01,-3.122553e-01,-1.774701e+00,-3.812854e-01,3.298344e+00,1.028181e+00,-1.327279e+00,1.911962e-03,2.653422e+00,2.635615e+00,2.473643e+00,2.821369e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.447193e+00,-1.017201e+00,2.975749e-01,4.053090e+00,1.804357e-01,-6.329487e-02,-2.614071e-02,9.812000e-01,-3.434380e+00,-7.435722e-01,-1.301654e+00,5.238336e-01,-3.450195e-01,-3.122538e-01,-1.769582e+00,-3.768044e-01,3.310293e+00,1.040974e+00,-1.337706e+00,9.386435e-04,2.656173e+00,2.638794e+00,2.473341e+00,2.824559e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.448184e+00,-1.020607e+00,2.968375e-01,4.051801e+00,1.805995e-01,-6.307581e-02,-2.592638e-02,9.811896e-01,-3.436132e+00,-7.439439e-01,-1.298367e+00,5.248711e-01,-3.463502e-01,-3.122533e-01,-1.764428e+00,-3.723109e-01,3.322242e+00,1.053765e+00,-1.348137e+00,-3.467502e-05,2.658924e+00,2.641973e+00,2.473039e+00,2.827750e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.449176e+00,-1.024015e+00,2.960996e-01,4.050515e+00,1.807634e-01,-6.285600e-02,-2.571167e-02,9.811792e-01,-3.437880e+00,-7.443112e-01,-1.295067e+00,5.259213e-01,-3.476913e-01,-3.122537e-01,-1.759241e+00,-3.678048e-01,3.334191e+00,1.066553e+00,-1.358570e+00,-1.007994e-03,2.661675e+00,2.645152e+00,2.472737e+00,2.830940e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.450167e+00,-1.027425e+00,2.953615e-01,4.049232e+00,1.809272e-01,-6.263543e-02,-2.549655e-02,9.811687e-01,-3.439622e+00,-7.446741e-01,-1.291756e+00,5.269841e-01,-3.490427e-01,-3.122551e-01,-1.754019e+00,-3.632861e-01,3.346140e+00,1.079339e+00,-1.369006e+00,-1.981312e-03,2.664426e+00,2.648331e+00,2.472435e+00,2.834130e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.451159e+00,-1.030836e+00,2.946229e-01,4.047953e+00,1.810911e-01,-6.241410e-02,-2.528104e-02,9.811582e-01,-3.441359e+00,-7.450324e-01,-1.288434e+00,5.280596e-01,-3.504045e-01,-3.122575e-01,-1.748762e+00,-3.587546e-01,3.358089e+00,1.092122e+00,-1.379445e+00,-2.954631e-03,2.667177e+00,2.651510e+00,2.472133e+00,2.837321e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.452151e+00,-1.034249e+00,2.938840e-01,4.046677e+00,1.812549e-01,-6.219201e-02,-2.506512e-02,9.811476e-01,-3.443091e+00,-7.453863e-01,-1.285099e+00,5.291478e-01,-3.517766e-01,-3.122608e-01,-1.743470e+00,-3.542101e-01,3.370037e+00,1.104903e+00,-1.389888e+00,-3.927949e-03,2.669928e+00,2.654689e+00,2.471831e+00,2.840511e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.453142e+00,-1.037664e+00,2.931448e-01,4.045404e+00,1.814188e-01,-6.196913e-02,-2.484879e-02,9.811369e-01,-3.444818e+00,-7.457356e-01,-1.281752e+00,5.302487e-01,-3.531591e-01,-3.122651e-01,-1.738142e+00,-3.496527e-01,3.381985e+00,1.117682e+00,-1.400333e+00,-4.901268e-03,2.672680e+00,2.657868e+00,2.471529e+00,2.843701e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.454134e+00,-1.041081e+00,2.924052e-01,4.044134e+00,1.815826e-01,-6.174548e-02,-2.463205e-02,9.811261e-01,-3.446539e+00,-7.460804e-01,-1.278394e+00,5.313622e-01,-3.545520e-01,-3.122704e-01,-1.732780e+00,-3.450822e-01,3.393932e+00,1.130458e+00,-1.410781e+00,-5.874586e-03,2.675431e+00,2.661047e+00,2.471227e+00,2.846892e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.455125e+00,-1.044499e+00,2.916652e-01,4.042868e+00,1.817464e-01,-6.152103e-02,-2.441488e-02,9.811153e-01,-3.448255e+00,-7.464207e-01,-1.275024e+00,5.324884e-01,-3.559552e-01,-3.122766e-01,-1.727381e+00,-3.404984e-01,3.405879e+00,1.143232e+00,-1.421232e+00,-6.847905e-03,2.678182e+00,2.664226e+00,2.470925e+00,2.850082e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.456117e+00,-1.047919e+00,2.909250e-01,4.041605e+00,1.819103e-01,-6.129580e-02,-2.419728e-02,9.811045e-01,-3.449965e+00,-7.467565e-01,-1.271642e+00,5.336273e-01,-3.573687e-01,-3.122838e-01,-1.721946e+00,-3.359014e-01,3.417826e+00,1.156003e+00,-1.431686e+00,-7.821223e-03,2.680933e+00,2.667405e+00,2.470623e+00,2.853273e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.457108e+00,-1.051340e+00,2.901844e-01,4.040345e+00,1.820741e-01,-6.106976e-02,-2.397926e-02,9.810935e-01,-3.451671e+00,-7.470876e-01,-1.268248e+00,5.347788e-01,-3.587927e-01,-3.122919e-01,-1.716476e+00,-3.312909e-01,3.429773e+00,1.168772e+00,-1.442143e+00,-8.794542e-03,2.683684e+00,2.670584e+00,2.470322e+00,2.856463e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.458100e+00,-1.054763e+00,2.894435e-01,4.039089e+00,1.822379e-01,-6.084291e-02,-2.376080e-02,9.810825e-01,-3.453370e+00,-7.474142e-01,-1.264842e+00,5.359430e-01,-3.602270e-01,-3.123011e-01,-1.710968e+00,-3.266669e-01,3.441719e+00,1.181539e+00,-1.452604e+00,-9.767860e-03,2.686435e+00,2.673763e+00,2.470020e+00,2.859653e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.459092e+00,-1.058188e+00,2.887022e-01,4.037837e+00,1.824017e-01,-6.061525e-02,-2.354189e-02,9.810714e-01,-3.455065e+00,-7.477362e-01,-1.261424e+00,5.371199e-01,-3.616716e-01,-3.123111e-01,-1.705424e+00,-3.220293e-01,3.453664e+00,1.194303e+00,-1.463067e+00,-1.074118e-02,2.689186e+00,2.676942e+00,2.469718e+00,2.862844e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.460083e+00,-1.061615e+00,2.879607e-01,4.036587e+00,1.825656e-01,-6.038677e-02,-2.332254e-02,9.810603e-01,-3.456753e+00,-7.480536e-01,-1.257995e+00,5.383094e-01,-3.631267e-01,-3.123222e-01,-1.699842e+00,-3.173779e-01,3.465610e+00,1.207064e+00,-1.473533e+00,-1.171450e-02,2.691937e+00,2.680121e+00,2.469416e+00,2.866034e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.461075e+00,-1.065043e+00,2.872188e-01,4.035341e+00,1.827294e-01,-6.015747e-02,-2.310274e-02,9.810491e-01,-3.458436e+00,-7.483664e-01,-1.254553e+00,5.395115e-01,-3.645921e-01,-3.123342e-01,-1.694224e+00,-3.127127e-01,3.477554e+00,1.219824e+00,-1.484002e+00,-1.268782e-02,2.694688e+00,2.683300e+00,2.469114e+00,2.869224e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.462066e+00,-1.068473e+00,2.864766e-01,4.034099e+00,1.828932e-01,-5.992733e-02,-2.288248e-02,9.810378e-01,-3.460114e+00,-7.486745e-01,-1.251100e+00,5.407264e-01,-3.660680e-01,-3.123472e-01,-1.688568e+00,-3.080336e-01,3.489498e+00,1.232581e+00,-1.494474e+00,-1.366113e-02,2.697439e+00,2.686479e+00,2.468812e+00,2.872415e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.463058e+00,-1.071905e+00,2.857341e-01,4.032860e+00,1.830571e-01,-5.969636e-02,-2.266176e-02,9.810265e-01,-3.461786e+00,-7.489780e-01,-1.247635e+00,5.419538e-01,-3.675542e-01,-3.123611e-01,-1.682873e+00,-3.033404e-01,3.501442e+00,1.245335e+00,-1.504949e+00,-1.463445e-02,2.700190e+00,2.689658e+00,2.468510e+00,2.875605e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.464049e+00,-1.075338e+00,2.849913e-01,4.031624e+00,1.832209e-01,-5.946454e-02,-2.244058e-02,9.810150e-01,-3.463452e+00,-7.492769e-01,-1.244158e+00,5.431939e-01,-3.690507e-01,-3.123761e-01,-1.677141e+00,-2.986331e-01,3.513385e+00,1.258087e+00,-1.515427e+00,-1.560777e-02,2.702941e+00,2.692837e+00,2.468208e+00,2.878795e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.465041e+00,-1.078773e+00,2.842482e-01,4.030392e+00,1.833847e-01,-5.923187e-02,-2.221892e-02,9.810035e-01,-3.465113e+00,-7.495710e-01,-1.240670e+00,5.444467e-01,-3.705577e-01,-3.123919e-01,-1.671371e+00,-2.939115e-01,3.525328e+00,1.270837e+00,-1.525909e+00,-1.658109e-02,2.705692e+00,2.696016e+00,2.467906e+00,2.881986e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.466033e+00,-1.082210e+00,2.835049e-01,4.029163e+00,1.835486e-01,-5.899834e-02,-2.199678e-02,9.809920e-01,-3.466768e+00,-7.498605e-01,-1.237169e+00,5.457121e-01,-3.720751e-01,-3.124088e-01,-1.665561e+00,-2.891756e-01,3.537270e+00,1.283584e+00,-1.536393e+00,-1.755441e-02,2.708443e+00,2.699195e+00,2.467604e+00,2.885176e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.467024e+00,-1.085648e+00,2.827612e-01,4.027938e+00,1.837124e-01,-5.876395e-02,-2.177416e-02,9.809803e-01,-3.468417e+00,-7.501453e-01,-1.233657e+00,5.469901e-01,-3.736029e-01,-3.124266e-01,-1.659713e+00,-2.844252e-01,3.549211e+00,1.296329e+00,-1.546880e+00,-1.852773e-02,2.711194e+00,2.702374e+00,2.467302e+00,2.888367e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.468016e+00,-1.089088e+00,2.820173e-01,4.026716e+00,1.838763e-01,-5.852869e-02,-2.155106e-02,9.809686e-01,-3.470060e+00,-7.504253e-01,-1.230132e+00,5.482808e-01,-3.751410e-01,-3.124454e-01,-1.653826e+00,-2.796602e-01,3.561151e+00,1.309071e+00,-1.557370e+00,-1.950105e-02,2.713946e+00,2.705553e+00,2.467000e+00,2.891557e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.469007e+00,-1.092529e+00,2.812731e-01,4.025497e+00,1.840401e-01,-5.829255e-02,-2.132746e-02,9.809569e-01,-3.471698e+00,-7.507007e-01,-1.226596e+00,5.495840e-01,-3.766896e-01,-3.124651e-01,-1.647900e+00,-2.748806e-01,3.573091e+00,1.321811e+00,-1.567863e+00,-2.047436e-02,2.716697e+00,2.708732e+00,2.466699e+00,2.894747e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.469999e+00,-1.095972e+00,2.805286e-01,4.024283e+00,1.842040e-01,-5.805553e-02,-2.110337e-02,9.809450e-01,-3.473329e+00,-7.509712e-01,-1.223049e+00,5.509000e-01,-3.782486e-01,-3.124858e-01,-1.641933e+00,-2.700862e-01,3.585030e+00,1.334549e+00,-1.578359e+00,-2.144768e-02,2.719448e+00,2.711911e+00,2.466397e+00,2.897938e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.470990e+00,-1.099417e+00,2.797838e-01,4.023071e+00,1.843679e-01,-5.781762e-02,-2.087877e-02,9.809331e-01,-3.474955e+00,-7.512371e-01,-1.219489e+00,5.522285e-01,-3.798180e-01,-3.125075e-01,-1.635927e+00,-2.652769e-01,3.596969e+00,1.347284e+00,-1.588859e+00,-2.242100e-02,2.722199e+00,2.715090e+00,2.466095e+00,2.901128e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.471982e+00,-1.102863e+00,2.790388e-01,4.021864e+00,1.845318e-01,-5.757881e-02,-2.065367e-02,9.809211e-01,-3.476575e+00,-7.514981e-01,-1.215917e+00,5.535697e-01,-3.813978e-01,-3.125301e-01,-1.629880e+00,-2.604526e-01,3.608906e+00,1.360016e+00,-1.599361e+00,-2.339432e-02,2.724950e+00,2.718269e+00,2.465793e+00,2.904318e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.472974e+00,-1.106311e+00,2.782935e-01,4.020659e+00,1.846956e-01,-5.733911e-02,-2.042805e-02,9.809090e-01,-3.478188e+00,-7.517544e-01,-1.212334e+00,5.549235e-01,-3.829880e-01,-3.125537e-01,-1.623794e+00,-2.556132e-01,3.620843e+00,1.372746e+00,-1.609866e+00,-2.436764e-02,2.727701e+00,2.721448e+00,2.465491e+00,2.907509e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.473965e+00,-1.109761e+00,2.775480e-01,4.019459e+00,1.848595e-01,-5.709849e-02,-2.020192e-02,9.808968e-01,-3.479796e+00,-7.520058e-01,-1.208739e+00,5.562900e-01,-3.845887e-01,-3.125783e-01,-1.617666e+00,-2.507586e-01,3.632779e+00,1.385474e+00,-1.620375e+00,-2.534096e-02,2.730452e+00,2.724627e+00,2.465189e+00,2.910699e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.474957e+00,-1.113212e+00,2.768023e-01,4.018262e+00,1.850234e-01,-5.685697e-02,-1.997527e-02,9.808846e-01,-3.481397e+00,-7.522525e-01,-1.205131e+00,5.576690e-01,-3.861997e-01,-3.126038e-01,-1.611497e+00,-2.458887e-01,3.644714e+00,1.398199e+00,-1.630886e+00,-2.631428e-02,2.733203e+00,2.727806e+00,2.464887e+00,2.913890e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.475948e+00,-1.116665e+00,2.760562e-01,4.017068e+00,1.851874e-01,-5.661452e-02,-1.974809e-02,9.808723e-01,-3.482993e+00,-7.524943e-01,-1.201513e+00,5.590607e-01,-3.878212e-01,-3.126303e-01,-1.605287e+00,-2.410034e-01,3.656648e+00,1.410921e+00,-1.641400e+00,-2.728759e-02,2.735954e+00,2.730985e+00,2.464585e+00,2.917080e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.476940e+00,-1.120119e+00,2.753100e-01,4.015878e+00,1.853513e-01,-5.637114e-02,-1.952038e-02,9.808599e-01,-3.484582e+00,-7.527312e-01,-1.197882e+00,5.604650e-01,-3.894531e-01,-3.126577e-01,-1.599036e+00,-2.361025e-01,3.668581e+00,1.423641e+00,-1.651918e+00,-2.826091e-02,2.738705e+00,2.734164e+00,2.464283e+00,2.920270e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.477931e+00,-1.123575e+00,2.745635e-01,4.014692e+00,1.855152e-01,-5.612683e-02,-1.929213e-02,9.808474e-01,-3.486165e+00,-7.529633e-01,-1.194239e+00,5.618819e-01,-3.910954e-01,-3.126862e-01,-1.592742e+00,-2.311861e-01,3.680513e+00,1.436359e+00,-1.662438e+00,-2.923423e-02,2.741456e+00,2.737343e+00,2.463981e+00,2.923461e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.478923e+00,-1.127032e+00,2.738168e-01,4.013509e+00,1.856792e-01,-5.588158e-02,-1.906333e-02,9.808349e-01,-3.487741e+00,-7.531905e-01,-1.190585e+00,5.633114e-01,-3.927482e-01,-3.127156e-01,-1.586407e+00,-2.262539e-01,3.692444e+00,1.449074e+00,-1.672962e+00,-3.020755e-02,2.744207e+00,2.740522e+00,2.463679e+00,2.926651e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.479915e+00,-1.130491e+00,2.730699e-01,4.012330e+00,1.858432e-01,-5.563539e-02,-1.883400e-02,9.808223e-01,-3.489312e+00,-7.534128e-01,-1.186919e+00,5.647535e-01,-3.944114e-01,-3.127459e-01,-1.580029e+00,-2.213059e-01,3.704373e+00,1.461787e+00,-1.683488e+00,-3.118087e-02,2.746958e+00,2.743701e+00,2.463377e+00,2.929841e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.480906e+00,-1.133952e+00,2.723227e-01,4.011155e+00,1.860071e-01,-5.538824e-02,-1.860411e-02,9.808096e-01,-3.490876e+00,-7.536302e-01,-1.183240e+00,5.662082e-01,-3.960851e-01,-3.127772e-01,-1.573608e+00,-2.163419e-01,3.716302e+00,1.474497e+00,-1.694018e+00,-3.215419e-02,2.749709e+00,2.746880e+00,2.463076e+00,2.933032e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.481898e+00,-1.137414e+00,2.715754e-01,4.009983e+00,1.861711e-01,-5.514013e-02,-1.837366e-02,9.807968e-01,-3.492434e+00,-7.538426e-01,-1.179551e+00,5.676755e-01,-3.977691e-01,-3.128095e-01,-1.567145e+00,-2.113619e-01,3.728230e+00,1.487205e+00,-1.704551e+00,-3.312751e-02,2.752461e+00,2.750059e+00,2.462774e+00,2.936222e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.482889e+00,-1.140878e+00,2.708278e-01,4.008815e+00,1.863351e-01,-5.489106e-02,-1.814265e-02,9.807839e-01,-3.493985e+00,-7.540502e-01,-1.175849e+00,5.691554e-01,-3.994637e-01,-3.128428e-01,-1.560638e+00,-2.063658e-01,3.740156e+00,1.499910e+00,-1.715086e+00,-3.410082e-02,2.755212e+00,2.753238e+00,2.462472e+00,2.939412e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.483881e+00,-1.144343e+00,2.700800e-01,4.007651e+00,1.864992e-01,-5.464102e-02,-1.791107e-02,9.807709e-01,-3.495530e+00,-7.542527e-01,-1.172135e+00,5.706479e-01,-4.011687e-01,-3.128770e-01,-1.554088e+00,-2.013534e-01,3.752081e+00,1.512613e+00,-1.725625e+00,-3.507414e-02,2.757963e+00,2.756417e+00,2.462170e+00,2.942603e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.484872e+00,-1.147809e+00,2.693320e-01,4.006490e+00,1.866632e-01,-5.439000e-02,-1.767892e-02,9.807579e-01,-3.497068e+00,-7.544503e-01,-1.168410e+00,5.721530e-01,-4.028841e-01,-3.129122e-01,-1.547494e+00,-1.963246e-01,3.764005e+00,1.525313e+00,-1.736167e+00,-3.604746e-02,2.760714e+00,2.759596e+00,2.461868e+00,2.945793e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.485864e+00,-1.151278e+00,2.685839e-01,4.005333e+00,1.868273e-01,-5.413799e-02,-1.744620e-02,9.807448e-01,-3.498600e+00,-7.546429e-01,-1.164673e+00,5.736707e-01,-4.046100e-01,-3.129483e-01,-1.540856e+00,-1.912794e-01,3.775927e+00,1.538010e+00,-1.746712e+00,-3.702078e-02,2.763465e+00,2.762775e+00,2.461566e+00,2.948984e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.486856e+00,-1.154747e+00,2.678355e-01,4.004180e+00,1.869913e-01,-5.388500e-02,-1.721289e-02,9.807315e-01,-3.500125e+00,-7.548305e-01,-1.160924e+00,5.752010e-01,-4.063463e-01,-3.129854e-01,-1.534174e+00,-1.862176e-01,3.787848e+00,1.550705e+00,-1.757260e+00,-3.799410e-02,2.766216e+00,2.765954e+00,2.461264e+00,2.952174e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.487847e+00,-1.158219e+00,2.670870e-01,4.003030e+00,1.871554e-01,-5.363101e-02,-1.697900e-02,9.807182e-01,-3.501643e+00,-7.550130e-01,-1.157163e+00,5.767439e-01,-4.080931e-01,-3.130235e-01,-1.527447e+00,-1.811391e-01,3.799767e+00,1.563398e+00,-1.767811e+00,-3.896742e-02,2.768967e+00,2.769133e+00,2.460962e+00,2.955364e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.488839e+00,-1.161691e+00,2.663382e-01,4.001884e+00,1.873195e-01,-5.337601e-02,-1.674451e-02,9.807049e-01,-3.503155e+00,-7.551905e-01,-1.153390e+00,5.782994e-01,-4.098504e-01,-3.130625e-01,-1.520676e+00,-1.760438e-01,3.811685e+00,1.576088e+00,-1.778365e+00,-3.994074e-02,2.771718e+00,2.772312e+00,2.460660e+00,2.958555e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.489830e+00,-1.165166e+00,2.655893e-01,4.000742e+00,1.874836e-01,-5.312001e-02,-1.650943e-02,9.806914e-01,-3.504660e+00,-7.553630e-01,-1.149606e+00,5.798674e-01,-4.116181e-01,-3.131026e-01,-1.513859e+00,-1.709317e-01,3.823602e+00,1.588775e+00,-1.788923e+00,-4.091405e-02,2.774469e+00,2.775491e+00,2.460358e+00,2.961745e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.490822e+00,-1.168641e+00,2.648403e-01,3.999604e+00,1.876478e-01,-5.286299e-02,-1.627375e-02,9.806778e-01,-3.506158e+00,-7.555303e-01,-1.145809e+00,5.814480e-01,-4.133963e-01,-3.131435e-01,-1.506997e+00,-1.658025e-01,3.835517e+00,1.601460e+00,-1.799483e+00,-4.188737e-02,2.777220e+00,2.778670e+00,2.460056e+00,2.964935e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.491813e+00,-1.172119e+00,2.640911e-01,3.998469e+00,1.878119e-01,-5.260494e-02,-1.603746e-02,9.806642e-01,-3.507650e+00,-7.556926e-01,-1.142001e+00,5.830412e-01,-4.151850e-01,-3.131855e-01,-1.500089e+00,-1.606563e-01,3.847430e+00,1.614143e+00,-1.810046e+00,-4.286069e-02,2.779971e+00,2.781849e+00,2.459754e+00,2.968126e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.492805e+00,-1.175597e+00,2.633417e-01,3.997339e+00,1.879761e-01,-5.234587e-02,-1.580055e-02,9.806504e-01,-3.509134e+00,-7.558498e-01,-1.138181e+00,5.846470e-01,-4.169842e-01,-3.132284e-01,-1.493135e+00,-1.554928e-01,3.859341e+00,1.626823e+00,-1.820613e+00,-4.383401e-02,2.782722e+00,2.785028e+00,2.459453e+00,2.971316e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.493796e+00,-1.179077e+00,2.625921e-01,3.996212e+00,1.881403e-01,-5.208576e-02,-1.556304e-02,9.806366e-01,-3.510612e+00,-7.560018e-01,-1.134350e+00,5.862653e-01,-4.187938e-01,-3.132722e-01,-1.486135e+00,-1.503121e-01,3.871251e+00,1.639500e+00,-1.831182e+00,-4.480733e-02,2.785473e+00,2.788207e+00,2.459151e+00,2.974507e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.494788e+00,-1.182559e+00,2.618424e-01,3.995088e+00,1.883045e-01,-5.182461e-02,-1.532490e-02,9.806226e-01,-3.512083e+00,-7.561487e-01,-1.130506e+00,5.878963e-01,-4.206139e-01,-3.133171e-01,-1.479088e+00,-1.451139e-01,3.883159e+00,1.652175e+00,-1.841755e+00,-4.578065e-02,2.788224e+00,2.791386e+00,2.458849e+00,2.977697e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.495780e+00,-1.186042e+00,2.610926e-01,3.993969e+00,1.884688e-01,-5.156242e-02,-1.508613e-02,9.806086e-01,-3.513546e+00,-7.562905e-01,-1.126651e+00,5.895397e-01,-4.224445e-01,-3.133629e-01,-1.471994e+00,-1.398982e-01,3.895065e+00,1.664847e+00,-1.852331e+00,-4.675396e-02,2.790976e+00,2.794565e+00,2.458547e+00,2.980887e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.496771e+00,-1.189527e+00,2.603426e-01,3.992853e+00,1.886331e-01,-5.129916e-02,-1.484673e-02,9.805945e-01,-3.515003e+00,-7.564270e-01,-1.122784e+00,5.911958e-01,-4.242856e-01,-3.134096e-01,-1.464854e+00,-1.346648e-01,3.906969e+00,1.677516e+00,-1.862910e+00,-4.772728e-02,2.793727e+00,2.797744e+00,2.458245e+00,2.984078e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.497763e+00,-1.193013e+00,2.595925e-01,3.991742e+00,1.887973e-01,-5.103485e-02,-1.460670e-02,9.805803e-01,-3.516452e+00,-7.565584e-01,-1.118905e+00,5.928644e-01,-4.261372e-01,-3.134573e-01,-1.457665e+00,-1.294138e-01,3.918871e+00,1.690183e+00,-1.873492e+00,-4.870060e-02,2.796478e+00,2.800923e+00,2.457943e+00,2.987268e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.498754e+00,-1.196500e+00,2.588423e-01,3.990634e+00,1.889617e-01,-5.076947e-02,-1.436603e-02,9.805659e-01,-3.517895e+00,-7.566845e-01,-1.115014e+00,5.945456e-01,-4.279992e-01,-3.135060e-01,-1.450430e+00,-1.241449e-01,3.930772e+00,1.702848e+00,-1.884077e+00,-4.967392e-02,2.799229e+00,2.804102e+00,2.457641e+00,2.990458e+00,0.0,0.0,0.0,0.0,0.0,0.0,
