t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
1.693683e+00,-2.713569e+00,5.699580e-05,4.128555e+00,5.882394e-01,3.924840e-01,3.940630e-01,5.870649e-01,-1.348204e+00,-6.247684e-04,1.440538e+00,3.296548e+00,1.887963e-03,-6.208257e-05,8.039736e+00,8.105685e-03,-6.490101e+00,-2.015561e+00,-1.078599e-02,2.000805e-04,1.891195e+00,1.587264e+00,1.889911e+00,1.589174e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.694668e+00,-2.714893e+00,5.638384e-05,4.129971e+00,5.876014e-01,3.934374e-01,3.950156e-01,5.864250e-01,-1.340330e+00,-6.168579e-04,1.434117e+00,3.294510e+00,1.877294e-03,-6.187867e-05,7.935269e+00,7.932610e-03,-6.563289e+00,-2.144430e+00,-1.090295e-02,2.168422e-04,1.875969e+00,1.552689e+00,1.874693e+00,1.554643e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.695652e+00,-2.716210e+00,5.577961e-05,4.131380e+00,5.869623e-01,3.943892e-01,3.959666e-01,5.857840e-01,-1.332560e+00,-6.091172e-04,1.427624e+00,3.292346e+00,1.866510e-03,-6.165827e-05,7.830406e+00,7.761064e-03,-6.635748e+00,-2.273300e+00,-1.101987e-02,2.336040e-04,1.860742e+00,1.518114e+00,1.859474e+00,1.520112e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.696637e+00,-2.717519e+00,5.518293e-05,4.132783e+00,5.863220e-01,3.953393e-01,3.969159e-01,5.851419e-01,-1.324892e+00,-6.015448e-04,1.421060e+00,3.290055e+00,1.855611e-03,-6.142136e-05,7.725151e+00,7.591057e-03,-6.707475e+00,-2.402170e+00,-1.113675e-02,2.503657e-04,1.845516e+00,1.483540e+00,1.844256e+00,1.485581e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.697622e+00,-2.718821e+00,5.459363e-05,4.134180e+00,5.856807e-01,3.962877e-01,3.978635e-01,5.844987e-01,-1.317328e+00,-5.941392e-04,1.414426e+00,3.287636e+00,1.844596e-03,-6.116795e-05,7.619508e+00,7.422597e-03,-6.778468e+00,-2.531039e+00,-1.125358e-02,2.671274e-04,1.830289e+00,1.448965e+00,1.829038e+00,1.451050e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.698607e+00,-2.720115e+00,5.401156e-05,4.135570e+00,5.850383e-01,3.972344e-01,3.988093e-01,5.838545e-01,-1.309869e+00,-5.868988e-04,1.407723e+00,3.285091e+00,1.833467e-03,-6.089803e-05,7.513480e+00,7.255690e-03,-6.848726e+00,-2.659909e+00,-1.137038e-02,2.838891e-04,1.815062e+00,1.414391e+00,1.813820e+00,1.416520e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.699591e+00,-2.721401e+00,5.343655e-05,4.136953e+00,5.843950e-01,3.981792e-01,3.997534e-01,5.832093e-01,-1.302514e+00,-5.798221e-04,1.400950e+00,3.282419e+00,1.822223e-03,-6.061161e-05,7.407070e+00,7.090346e-03,-6.918246e+00,-2.788779e+00,-1.148714e-02,3.006508e-04,1.799836e+00,1.379816e+00,1.798602e+00,1.381989e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.700576e+00,-2.722681e+00,5.286845e-05,4.138330e+00,5.837506e-01,3.991223e-01,4.006956e-01,5.825630e-01,-1.295264e+00,-5.729076e-04,1.394109e+00,3.279620e+00,1.810864e-03,-6.030868e-05,7.300284e+00,6.926571e-03,-6.987027e+00,-2.917648e+00,-1.160385e-02,3.174125e-04,1.784609e+00,1.345241e+00,1.783384e+00,1.347458e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.701561e+00,-2.723954e+00,5.230708e-05,4.139700e+00,5.831053e-01,4.000635e-01,4.016359e-01,5.819159e-01,-1.288119e+00,-5.661538e-04,1.387201e+00,3.276694e+00,1.799389e-03,-5.998925e-05,7.193123e+00,6.764374e-03,-7.055067e+00,-3.046518e+00,-1.172053e-02,3.341743e-04,1.769383e+00,1.310667e+00,1.768166e+00,1.312927e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.702545e+00,-2.725219e+00,5.175231e-05,4.141063e+00,5.824590e-01,4.010028e-01,4.025743e-01,5.812677e-01,-1.281080e+00,-5.595590e-04,1.380226e+00,3.273641e+00,1.787800e-03,-5.965331e-05,7.085593e+00,6.603761e-03,-7.122365e+00,-3.175388e+00,-1.183716e-02,3.509360e-04,1.754156e+00,1.276092e+00,1.752948e+00,1.278396e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.703530e+00,-2.726478e+00,5.120396e-05,4.142419e+00,5.818118e-01,4.019402e-01,4.035108e-01,5.806187e-01,-1.274148e+00,-5.531216e-04,1.373186e+00,3.270462e+00,1.776096e-03,-5.930087e-05,6.977697e+00,6.444739e-03,-7.188919e+00,-3.304257e+00,-1.195376e-02,3.676977e-04,1.738930e+00,1.241517e+00,1.737730e+00,1.243865e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.704515e+00,-2.727730e+00,5.066188e-05,4.143769e+00,5.811638e-01,4.028756e-01,4.044453e-01,5.799688e-01,-1.267321e+00,-5.468403e-04,1.366080e+00,3.267155e+00,1.764278e-03,-5.893192e-05,6.869439e+00,6.287316e-03,-7.254727e+00,-3.433127e+00,-1.207032e-02,3.844594e-04,1.723703e+00,1.206943e+00,1.722512e+00,1.209335e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.705499e+00,-2.728975e+00,5.012593e-05,4.145111e+00,5.805150e-01,4.038090e-01,4.053779e-01,5.793181e-01,-1.260601e+00,-5.407133e-04,1.358909e+00,3.263722e+00,1.752344e-03,-5.854646e-05,6.760822e+00,6.131499e-03,-7.319788e+00,-3.561997e+00,-1.218683e-02,4.012211e-04,1.708476e+00,1.172368e+00,1.707294e+00,1.174804e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.706484e+00,-2.730213e+00,4.959595e-05,4.146446e+00,5.798653e-01,4.047404e-01,4.063083e-01,5.786666e-01,-1.253988e+00,-5.347390e-04,1.351675e+00,3.260161e+00,1.740296e-03,-5.814450e-05,6.651850e+00,5.977294e-03,-7.384101e+00,-3.690866e+00,-1.230331e-02,4.179828e-04,1.693250e+00,1.137793e+00,1.692076e+00,1.140273e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.707469e+00,-2.731445e+00,4.907179e-05,4.147774e+00,5.792149e-01,4.056697e-01,4.072367e-01,5.780143e-01,-1.247483e+00,-5.289159e-04,1.344378e+00,3.256474e+00,1.728133e-03,-5.772604e-05,6.542528e+00,5.824707e-03,-7.447665e+00,-3.819736e+00,-1.241975e-02,4.347445e-04,1.678023e+00,1.103219e+00,1.676858e+00,1.105742e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.708454e+00,-2.732671e+00,4.855330e-05,4.149095e+00,5.785637e-01,4.065969e-01,4.081630e-01,5.773613e-01,-1.241086e+00,-5.232425e-04,1.337018e+00,3.252660e+00,1.715856e-03,-5.729107e-05,6.432859e+00,5.673746e-03,-7.510477e+00,-3.948605e+00,-1.253615e-02,4.515063e-04,1.662797e+00,1.068644e+00,1.661640e+00,1.071211e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.709438e+00,-2.733891e+00,4.804034e-05,4.150408e+00,5.779118e-01,4.075219e-01,4.090871e-01,5.767075e-01,-1.234796e+00,-5.177170e-04,1.329597e+00,3.248719e+00,1.703464e-03,-5.683959e-05,6.322848e+00,5.524416e-03,-7.572539e+00,-4.077475e+00,-1.265252e-02,4.682680e-04,1.647570e+00,1.034069e+00,1.646422e+00,1.036680e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.710423e+00,-2.735104e+00,4.753276e-05,4.151714e+00,5.772592e-01,4.084448e-01,4.100091e-01,5.760531e-01,-1.228616e+00,-5.123378e-04,1.322115e+00,3.244651e+00,1.690957e-03,-5.637161e-05,6.212498e+00,5.376724e-03,-7.633847e+00,-4.206345e+00,-1.276884e-02,4.850297e-04,1.632344e+00,9.994947e-01,1.631204e+00,1.002150e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.711408e+00,-2.736311e+00,4.703041e-05,4.153013e+00,5.766060e-01,4.093655e-01,4.109288e-01,5.753981e-01,-1.222543e+00,-5.071035e-04,1.314573e+00,3.240456e+00,1.678336e-03,-5.588713e-05,6.101813e+00,5.230676e-03,-7.694402e+00,-4.335214e+00,-1.288513e-02,5.017914e-04,1.617117e+00,9.649201e-01,1.615986e+00,9.676188e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.712392e+00,-2.737513e+00,4.653316e-05,4.154305e+00,5.759522e-01,4.102839e-01,4.118462e-01,5.747424e-01,-1.216581e+00,-5.020122e-04,1.306972e+00,3.236134e+00,1.665600e-03,-5.538614e-05,5.990797e+00,5.086277e-03,-7.754202e+00,-4.464084e+00,-1.300138e-02,5.185531e-04,1.601890e+00,9.303455e-01,1.600768e+00,9.330880e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.713377e+00,-2.738708e+00,4.604087e-05,4.155588e+00,5.752978e-01,4.112000e-01,4.127614e-01,5.740862e-01,-1.210727e+00,-4.970625e-04,1.299312e+00,3.231686e+00,1.652750e-03,-5.486864e-05,5.879455e+00,4.943533e-03,-7.813247e+00,-4.592954e+00,-1.311759e-02,5.353148e-04,1.586664e+00,8.957708e-01,1.585550e+00,8.985571e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.714362e+00,-2.739898e+00,4.555339e-05,4.156865e+00,5.746429e-01,4.121139e-01,4.136743e-01,5.734294e-01,-1.204983e+00,-4.922527e-04,1.291594e+00,3.227110e+00,1.639786e-03,-5.433464e-05,5.767789e+00,4.802450e-03,-7.871536e+00,-4.721823e+00,-1.323376e-02,5.520765e-04,1.571437e+00,8.611962e-01,1.570332e+00,8.640263e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.715346e+00,-2.741082e+00,4.507059e-05,4.158133e+00,5.739875e-01,4.130253e-01,4.145848e-01,5.727721e-01,-1.199350e+00,-4.875811e-04,1.283820e+00,3.222407e+00,1.626707e-03,-5.378413e-05,5.655805e+00,4.663032e-03,-7.929068e+00,-4.850693e+00,-1.334990e-02,5.688383e-04,1.556211e+00,8.266215e-01,1.555114e+00,8.294955e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.716331e+00,-2.742261e+00,4.459234e-05,4.159394e+00,5.733316e-01,4.139344e-01,4.154929e-01,5.721144e-01,-1.193827e+00,-4.830461e-04,1.275988e+00,3.217578e+00,1.613513e-03,-5.321712e-05,5.543507e+00,4.525285e-03,-7.985843e+00,-4.979563e+00,-1.346600e-02,5.856000e-04,1.540984e+00,7.920469e-01,1.539896e+00,7.949646e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.717316e+00,-2.743435e+00,4.411850e-05,4.160648e+00,5.726752e-01,4.148411e-01,4.163986e-01,5.714562e-01,-1.188414e+00,-4.786461e-04,1.268102e+00,3.212622e+00,1.600206e-03,-5.263360e-05,5.430898e+00,4.389215e-03,-8.041860e+00,-5.108432e+00,-1.358207e-02,6.023617e-04,1.525757e+00,7.574722e-01,1.524678e+00,7.604338e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.718301e+00,-2.744603e+00,4.364893e-05,4.161893e+00,5.720184e-01,4.157454e-01,4.173018e-01,5.707976e-01,-1.183112e+00,-4.743793e-04,1.260160e+00,3.207539e+00,1.586784e-03,-5.203358e-05,5.317983e+00,4.254825e-03,-8.097120e+00,-5.237302e+00,-1.369810e-02,6.191234e-04,1.510531e+00,7.228976e-01,1.509460e+00,7.259030e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.719285e+00,-2.745765e+00,4.318351e-05,4.163131e+00,5.713613e-01,4.166471e-01,4.182026e-01,5.701386e-01,-1.177922e+00,-4.702442e-04,1.252164e+00,3.202329e+00,1.573248e-03,-5.141705e-05,5.204765e+00,4.122122e-03,-8.151621e+00,-5.366172e+00,-1.381409e-02,6.358851e-04,1.495304e+00,6.883229e-01,1.494242e+00,6.913721e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.720270e+00,-2.746923e+00,4.272211e-05,4.164360e+00,5.707038e-01,4.175464e-01,4.191008e-01,5.694793e-01,-1.172844e+00,-4.662391e-04,1.244115e+00,3.196992e+00,1.559597e-03,-5.078402e-05,5.091249e+00,3.991108e-03,-8.205364e+00,-5.495041e+00,-1.393005e-02,6.526468e-04,1.480078e+00,6.537483e-01,1.479024e+00,6.568413e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.721255e+00,-2.748076e+00,4.226461e-05,4.165582e+00,5.700460e-01,4.184431e-01,4.199965e-01,5.688197e-01,-1.167877e+00,-4.623623e-04,1.236014e+00,3.191528e+00,1.545833e-03,-5.013448e-05,4.977439e+00,3.861789e-03,-8.258348e+00,-5.623911e+00,-1.404598e-02,6.694085e-04,1.464851e+00,6.191736e-01,1.463806e+00,6.223105e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.722239e+00,-2.749224e+00,4.181086e-05,4.166796e+00,5.693880e-01,4.193372e-01,4.208896e-01,5.681598e-01,-1.163023e+00,-4.586121e-04,1.227860e+00,3.185937e+00,1.531954e-03,-4.946844e-05,4.863339e+00,3.734168e-03,-8.310574e+00,-5.752781e+00,-1.416187e-02,6.861703e-04,1.449625e+00,5.845990e-01,1.448588e+00,5.877796e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.723224e+00,-2.750367e+00,4.136076e-05,4.168002e+00,5.687297e-01,4.202288e-01,4.217800e-01,5.674997e-01,-1.158281e+00,-4.549869e-04,1.219656e+00,3.180220e+00,1.517962e-03,-4.878589e-05,4.748954e+00,3.608251e-03,-8.362040e+00,-5.881650e+00,-1.427772e-02,7.029320e-04,1.434398e+00,5.500243e-01,1.433370e+00,5.532488e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.724209e+00,-2.751506e+00,4.091418e-05,4.169199e+00,5.680712e-01,4.211176e-01,4.226678e-01,5.668394e-01,-1.153651e+00,-4.514850e-04,1.211401e+00,3.174375e+00,1.503855e-03,-4.808684e-05,4.634286e+00,3.484040e-03,-8.412749e+00,-6.010520e+00,-1.439354e-02,7.196937e-04,1.419171e+00,5.154497e-01,1.418152e+00,5.187180e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.725193e+00,-2.752640e+00,4.047099e-05,4.170389e+00,5.674126e-01,4.220038e-01,4.235530e-01,5.661789e-01,-1.149135e+00,-4.481047e-04,1.203096e+00,3.168404e+00,1.489634e-03,-4.737128e-05,4.519342e+00,3.361540e-03,-8.462699e+00,-6.139389e+00,-1.450933e-02,7.364554e-04,1.403945e+00,4.808750e-01,1.402934e+00,4.841871e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.726178e+00,-2.753770e+00,4.003109e-05,4.171570e+00,5.667538e-01,4.228873e-01,4.244354e-01,5.655183e-01,-1.144732e+00,-4.448443e-04,1.194743e+00,3.162305e+00,1.475299e-03,-4.663921e-05,4.404124e+00,3.240754e-03,-8.511890e+00,-6.268259e+00,-1.462509e-02,7.532171e-04,1.388718e+00,4.463004e-01,1.387716e+00,4.496563e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.727163e+00,-2.754895e+00,3.959435e-05,4.172743e+00,5.660950e-01,4.237681e-01,4.253151e-01,5.648577e-01,-1.140443e+00,-4.417022e-04,1.186341e+00,3.156080e+00,1.460850e-03,-4.589064e-05,4.288636e+00,3.121685e-03,-8.560324e+00,-6.397129e+00,-1.474081e-02,7.699788e-04,1.373492e+00,4.117257e-01,1.372498e+00,4.151255e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.728148e+00,-2.756017e+00,3.916065e-05,4.173908e+00,5.654360e-01,4.246461e-01,4.261920e-01,5.641969e-01,-1.136267e+00,-4.386766e-04,1.177892e+00,3.149728e+00,1.446288e-03,-4.512557e-05,4.172884e+00,3.004337e-03,-8.608001e+00,-6.525998e+00,-1.485650e-02,7.867405e-04,1.358265e+00,3.771511e-01,1.357280e+00,3.805946e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.729132e+00,-2.757134e+00,3.872988e-05,4.175064e+00,5.647771e-01,4.255213e-01,4.270661e-01,5.635362e-01,-1.132206e+00,-4.357658e-04,1.169396e+00,3.143249e+00,1.431611e-03,-4.434399e-05,4.056871e+00,2.888712e-03,-8.654921e+00,-6.654868e+00,-1.497216e-02,8.035023e-04,1.343039e+00,3.425764e-01,1.342062e+00,3.460638e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.730117e+00,-2.758247e+00,3.830194e-05,4.176212e+00,5.641182e-01,4.263936e-01,4.279373e-01,5.628755e-01,-1.128259e+00,-4.329682e-04,1.160855e+00,3.136643e+00,1.416821e-03,-4.354590e-05,3.940601e+00,2.774814e-03,-8.701085e+00,-6.783738e+00,-1.508779e-02,8.202640e-04,1.327812e+00,3.080018e-01,1.326844e+00,3.115330e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.731102e+00,-2.759357e+00,3.787670e-05,4.177352e+00,5.634593e-01,4.272631e-01,4.288057e-01,5.622148e-01,-1.124426e+00,-4.302821e-04,1.152268e+00,3.129910e+00,1.401916e-03,-4.273131e-05,3.824079e+00,2.662646e-03,-8.746493e+00,-6.912607e+00,-1.520338e-02,8.370257e-04,1.312585e+00,2.734271e-01,1.311626e+00,2.770021e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.732086e+00,-2.760462e+00,3.745407e-05,4.178483e+00,5.628006e-01,4.281297e-01,4.296712e-01,5.615542e-01,-1.120708e+00,-4.277057e-04,1.143637e+00,3.123050e+00,1.386898e-03,-4.190022e-05,3.707308e+00,2.552209e-03,-8.791147e+00,-7.041477e+00,-1.531895e-02,8.537874e-04,1.297359e+00,2.388525e-01,1.296408e+00,2.424713e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.733071e+00,-2.761564e+00,3.703392e-05,4.179605e+00,5.621419e-01,4.289934e-01,4.305337e-01,5.608938e-01,-1.117106e+00,-4.252373e-04,1.134963e+00,3.116064e+00,1.371766e-03,-4.105262e-05,3.590293e+00,2.443507e-03,-8.835046e+00,-7.170347e+00,-1.543448e-02,8.705491e-04,1.282132e+00,2.042779e-01,1.281190e+00,2.079405e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.734056e+00,-2.762663e+00,3.661617e-05,4.180719e+00,5.614835e-01,4.298541e-01,4.313933e-01,5.602335e-01,-1.113618e+00,-4.228752e-04,1.126245e+00,3.108950e+00,1.356520e-03,-4.018851e-05,3.473038e+00,2.336541e-03,-8.878193e+00,-7.299216e+00,-1.554999e-02,8.873108e-04,1.266906e+00,1.697032e-01,1.265972e+00,1.734096e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.735040e+00,-2.763758e+00,3.620069e-05,4.181825e+00,5.608252e-01,4.307119e-01,4.322499e-01,5.595734e-01,-1.110247e+00,-4.206178e-04,1.117485e+00,3.101710e+00,1.341161e-03,-3.930790e-05,3.355547e+00,2.231314e-03,-8.920587e+00,-7.428086e+00,-1.566547e-02,9.040725e-04,1.251679e+00,1.351286e-01,1.250754e+00,1.388788e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.736025e+00,-2.764850e+00,3.578740e-05,4.182921e+00,5.601672e-01,4.315666e-01,4.331035e-01,5.589136e-01,-1.106991e+00,-4.184633e-04,1.108684e+00,3.094343e+00,1.325688e-03,-3.841078e-05,3.237825e+00,2.127827e-03,-8.962231e+00,-7.556956e+00,-1.578091e-02,9.208343e-04,1.236452e+00,1.005539e-01,1.235536e+00,1.043480e-01,0.0,0.0,0.0,0.0,0.0,0.0,
1.737010e+00,-2.765939e+00,3.537619e-05,4.184010e+00,5.595094e-01,4.324183e-01,4.339540e-01,5.582540e-01,-1.103851e+00,-4.164099e-04,1.099842e+00,3.086848e+00,1.310101e-03,-3.749716e-05,3.119874e+00,2.026082e-03,-9.003125e+00,-7.685825e+00,-1.589633e-02,9.375960e-04,1.221226e+00,6.597926e-02,1.220318e+00,6.981713e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.737995e+00,-2.767024e+00,3.496697e-05,4.185089e+00,5.588520e-01,4.332669e-01,4.348014e-01,5.575948e-01,-1.100743e+00,-4.144018e-04,1.090981e+00,3.079179e+00,1.294498e-03,-3.658517e-05,3.206459e+00,2.057468e-03,-8.991200e+00,-7.931763e+00,-1.577401e-02,9.101529e-04,1.257051e+00,6.493200e-02,1.256119e+00,6.870895e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.738979e+00,-2.768107e+00,3.455974e-05,4.186160e+00,5.581949e-01,4.341124e-01,4.356457e-01,5.569360e-01,-1.097550e+00,-4.123633e-04,1.082133e+00,3.071268e+00,1.279015e-03,-3.570020e-05,3.293138e+00,2.087634e-03,-8.979769e+00,-8.177701e+00,-1.565175e-02,8.827099e-04,1.292877e+00,6.388475e-02,1.291919e+00,6.760078e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.739964e+00,-2.769186e+00,3.415454e-05,4.187222e+00,5.575383e-01,4.349547e-01,4.364868e-01,5.562776e-01,-1.094272e+00,-4.102956e-04,1.073295e+00,3.063114e+00,1.263653e-03,-3.484226e-05,3.379908e+00,2.116583e-03,-8.968829e+00,-8.423639e+00,-1.552954e-02,8.552668e-04,1.328702e+00,6.283749e-02,1.327720e+00,6.649260e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.740949e+00,-2.770263e+00,3.375138e-05,4.188275e+00,5.568822e-01,4.357937e-01,4.373246e-01,5.556197e-01,-1.090908e+00,-4.081999e-04,1.064467e+00,3.054719e+00,1.248412e-03,-3.401133e-05,3.466767e+00,2.144318e-03,-8.958378e+00,-8.669576e+00,-1.540740e-02,8.278238e-04,1.364527e+00,6.179023e-02,1.363520e+00,6.538443e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.741933e+00,-2.771335e+00,3.335029e-05,4.189319e+00,5.562267e-01,4.366294e-01,4.381591e-01,5.549623e-01,-1.087459e+00,-4.060774e-04,1.055650e+00,3.046081e+00,1.233290e-03,-3.320744e-05,3.553711e+00,2.170843e-03,-8.948412e+00,-8.915514e+00,-1.528531e-02,8.003807e-04,1.400353e+00,6.074298e-02,1.399321e+00,6.427625e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.742918e+00,-2.772405e+00,3.295131e-05,4.190355e+00,5.555718e-01,4.374618e-01,4.389903e-01,5.543056e-01,-1.083924e+00,-4.039293e-04,1.046843e+00,3.037201e+00,1.218289e-03,-3.243056e-05,3.640739e+00,2.196162e-03,-8.938931e+00,-9.161452e+00,-1.516328e-02,7.729377e-04,1.436178e+00,5.969572e-02,1.435121e+00,6.316808e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.743903e+00,-2.773471e+00,3.255445e-05,4.191382e+00,5.549175e-01,4.382907e-01,4.398180e-01,5.536497e-01,-1.080303e+00,-4.017567e-04,1.038044e+00,3.028079e+00,1.203407e-03,-3.168071e-05,3.727846e+00,2.220280e-03,-8.929930e+00,-9.407390e+00,-1.504131e-02,7.454946e-04,1.472004e+00,5.864846e-02,1.470922e+00,6.205990e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.744887e+00,-2.774533e+00,3.215974e-05,4.192401e+00,5.542641e-01,4.391161e-01,4.406422e-01,5.529944e-01,-1.076596e+00,-3.995609e-04,1.029255e+00,3.018714e+00,1.188646e-03,-3.095788e-05,3.815031e+00,2.243200e-03,-8.921408e+00,-9.653328e+00,-1.491940e-02,7.180516e-04,1.507829e+00,5.760121e-02,1.506722e+00,6.095173e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.745872e+00,-2.775591e+00,3.176720e-05,4.193411e+00,5.536114e-01,4.399380e-01,4.414629e-01,5.523400e-01,-1.072804e+00,-3.973429e-04,1.020473e+00,3.009108e+00,1.174005e-03,-3.026208e-05,3.902291e+00,2.264928e-03,-8.913361e+00,-9.899265e+00,-1.479755e-02,6.906085e-04,1.543654e+00,5.655395e-02,1.542523e+00,5.984355e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.746857e+00,-2.776646e+00,3.137686e-05,4.194412e+00,5.529597e-01,4.407563e-01,4.422799e-01,5.516865e-01,-1.068925e+00,-3.951041e-04,1.011699e+00,2.999259e+00,1.159484e-03,-2.959329e-05,3.989623e+00,2.285469e-03,-8.905786e+00,-1.014520e+01,-1.467576e-02,6.631655e-04,1.579480e+00,5.550669e-02,1.578323e+00,5.873538e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.747842e+00,-2.777697e+00,3.098872e-05,4.195405e+00,5.523089e-01,4.415709e-01,4.430933e-01,5.510339e-01,-1.064961e+00,-3.928456e-04,1.002933e+00,2.989168e+00,1.145083e-03,-2.895154e-05,4.077024e+00,2.304828e-03,-8.898681e+00,-1.039114e+01,-1.455402e-02,6.357224e-04,1.615305e+00,5.445944e-02,1.614124e+00,5.762720e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.748826e+00,-2.778744e+00,3.060282e-05,4.196389e+00,5.516591e-01,4.423818e-01,4.439029e-01,5.503824e-01,-1.060911e+00,-3.905684e-04,9.941728e-01,2.978835e+00,1.130801e-03,-2.833680e-05,4.164492e+00,2.323011e-03,-8.892041e+00,-1.063708e+01,-1.443234e-02,6.082794e-04,1.651130e+00,5.341218e-02,1.649924e+00,5.651903e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.749811e+00,-2.779787e+00,3.021917e-05,4.197364e+00,5.510104e-01,4.431889e-01,4.447087e-01,5.497320e-01,-1.056774e+00,-3.882738e-04,9.854194e-01,2.968260e+00,1.116640e-03,-2.774909e-05,4.252024e+00,2.340025e-03,-8.885865e+00,-1.088302e+01,-1.431072e-02,5.808363e-04,1.686956e+00,5.236492e-02,1.685725e+00,5.541085e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.750796e+00,-2.780826e+00,2.983778e-05,4.198331e+00,5.503629e-01,4.439921e-01,4.455108e-01,5.490827e-01,-1.052551e+00,-3.859630e-04,9.766719e-01,2.957443e+00,1.102598e-03,-2.718840e-05,4.339617e+00,2.355875e-03,-8.880147e+00,-1.112895e+01,-1.418916e-02,5.533932e-04,1.722781e+00,5.131767e-02,1.721525e+00,5.430268e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.751780e+00,-2.781861e+00,2.945868e-05,4.199289e+00,5.497166e-01,4.447915e-01,4.463089e-01,5.484347e-01,-1.048242e+00,-3.836370e-04,9.679299e-01,2.946383e+00,1.088676e-03,-2.665473e-05,4.427269e+00,2.370568e-03,-8.874886e+00,-1.137489e+01,-1.406765e-02,5.259502e-04,1.758607e+00,5.027041e-02,1.757326e+00,5.319450e-02,0.0,0.0,0.0,0.0,0.0,0.0,
1.752765e+00,-2.782891e+00,2.908187e-05,4.200239e+00,5.490716e-01,4.455869e-01,4.471030e-01,5.477879e-01,-1.043846e+00,-3.812970e-04,9.591928e-01,2.935081e+00,1.074873e-03,-2.614809e-05,4.514978e+00,2.384112e-03,-8.870077e+00,-1.162083e+01,-1.394620e-02,4.985071e-04,1.794432e+00,4.922315e-02,1.793127e+00,5.208633e-02,0.0,0.0,0.0,0.0,0.0,0.0,
